"ORIGIN","DEST","MONTH",
"ENA","SOV",1,
"ENA","JZE",1,
"ENA","ANC",1,
"ENA","ANC",1,
"ENA","HOM",1,
"ENA","ANC",1,
"ERI","CLT",1,
"ERI","IAD",1,
"ERI","MMU",1,
"ERI","CLT",1,
"ERI","ORD",1,
"ESC","MSP",1,
"ESC","MKE",1,
"ESC","DTW",1,
"ESD","BLI",1,
"ESD","FRD",1,
"ESD","BLI",1,
"ESD","BFI",1,
"ESD","FRD",1,
"ESD","FRD",1,
"EUG","PDX",1,
"EUG","CVO",1,
"EUG","PDX",1,
"EUG","CVO",1,
"EUG","PSP",1,
"EUG","LAS",1,
"EUG","OAK",1,
"EUG","LAX",1,
"EUG","AZA",1,
"EUG","SJC",1,
"EUG","PHX",1,
"EUG","TUS",1,
"EUG","DEN",1,
"EUG","SLC",1,
"EUG","SEA",1,
"EUG","LAX",1,
"EUG","SFO",1,
"EUG","MFR",1,
"EUG","DEN",1,
"EUG","LAX",1,
"EUG","SFO",1,
"EUG","LAX",1,
"EUG","PHX",1,
"EUG","DEN",1,
"EUG","DEN",1,
"EUG","SEA",1,
"EUG","SEA",1,
"EUG","LAX",1,
"EUG","SEA",1,
"EUG","MSP",1,
"EUG","XNA",1,
"EVV","ATL",1,
"EVV","ATL",1,
"EVV","SPI",1,
"EVV","ORD",1,
"EVV","DTW",1,
"EVV","ELP",1,
"EVV","DTW",1,
"EVV","ALO",1,
"EVV","CLT",1,
"EVV","DFW",1,
"EVV","SFB",1,
"EVV","SFB",1,
"EVV","YIP",1,
"EVV","DFW",1,
"EWB","ACK",1,
"EWB","MVY",1,
"EWN","RDU",1,
"EWN","CLT",1,
"EWN","CLT",1,
"EWR","MSN",1,
"EWR","CLE",1,
"EWR","DTW",1,
"EWR","CVG",1,
"EWR","BUF",1,
"EWR","STL",1,
"EWR","CMH",1,
"EWR","SYR",1,
"EWR","CLT",1,
"EWR","ORF",1,
"EWR","IND",1,
"EWR","PIT",1,
"EWR","DCA",1,
"EWR","RIC",1,
"EWR","ROC",1,
"EWR","CVG",1,
"EWR","MIA",1,
"EWR","MCO",1,
"EWR","MIA",1,
"EWR","DEN",1,
"EWR","LAS",1,
"EWR","MCO",1,
"EWR","MEM",1,
"EWR","IND",1,
"EWR","LAX",1,
"EWR","ALB",1,
"EWR","MDT",1,
"EWR","BWI",1,
"EWR","PVD",1,
"EWR","IAD",1,
"EWR","BDL",1,
"EWR","BOS",1,
"EWR","DTW",1,
"EWR","ORD",1,
"EWR","GSO",1,
"EWR","SYR",1,
"EWR","MEM",1,
"EWR","IND",1,
"EWR","PIT",1,
"EWR","IAD",1,
"EWR","ATL",1,
"EWR","AFW",1,
"EWR","MEM",1,
"EWR","IND",1,
"EWR","BOS",1,
"EWR","OAK",1,
"EWR","SEA",1,
"EWR","PDX",1,
"EWR","MEM",1,
"EWR","IND",1,
"EWR","LAX",1,
"EWR","MEM",1,
"EWR","MEM",1,
"EWR","MEM",1,
"EWR","IND",1,
"EWR","VPS",1,
"EWR","SAV",1,
"EWR","CVG",1,
"EWR","TYS",1,
"EWR","AVL",1,
"EWR","VRB",1,
"EWR","VRB",1,
"EWR","ONT",1,
"EWR","RFD",1,
"EWR","PHL",1,
"EWR","SDF",1,
"EWR","SDF",1,
"EWR","PHL",1,
"EWR","SDF",1,
"EWR","DFW",1,
"EWR","SDF",1,
"EWR","SDF",1,
"EWR","JAX",1,
"EWR","FLL",1,
"EWR","BOS",1,
"EWR","MCO",1,
"EWR","CHS",1,
"EWR","IAH",1,
"EWR","TPA",1,
"EWR","LAS",1,
"EWR","SAN",1,
"EWR","FLL",1,
"EWR","PHX",1,
"EWR","SJU",1,
"EWR","AUS",1,
"EWR","SRQ",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","LAS",1,
"EWR","SAN",1,
"EWR","LAX",1,
"EWR","SJU",1,
"EWR","SFO",1,
"EWR","MCO",1,
"EWR","DTW",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","TPA",1,
"EWR","EYW",1,
"EWR","JAX",1,
"EWR","MSP",1,
"EWR","CLT",1,
"EWR","ORF",1,
"EWR","IND",1,
"EWR","RDU",1,
"EWR","PVD",1,
"EWR","MSY",1,
"EWR","PIT",1,
"EWR","IAD",1,
"EWR","DFW",1,
"EWR","BNA",1,
"EWR","ATL",1,
"EWR","BOS",1,
"EWR","AUS",1,
"EWR","SRQ",1,
"EWR","MCI",1,
"EWR","DCA",1,
"EWR","RSW",1,
"EWR","CHS",1,
"EWR","PWM",1,
"EWR","SAV",1,
"EWR","DTW",1,
"EWR","CVG",1,
"EWR","ORD",1,
"EWR","CMH",1,
"EWR","TPA",1,
"EWR","EYW",1,
"EWR","JAX",1,
"EWR","MSP",1,
"EWR","CLT",1,
"EWR","ORF",1,
"EWR","IND",1,
"EWR","RDU",1,
"EWR","PVD",1,
"EWR","MSY",1,
"EWR","PIT",1,
"EWR","IAD",1,
"EWR","DFW",1,
"EWR","BNA",1,
"EWR","ATL",1,
"EWR","BOS",1,
"EWR","AUS",1,
"EWR","SRQ",1,
"EWR","MCI",1,
"EWR","RSW",1,
"EWR","CHS",1,
"EWR","PWM",1,
"EWR","SAV",1,
"EWR","CLE",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","IAH",1,
"EWR","TPA",1,
"EWR","DEN",1,
"EWR","SLC",1,
"EWR","LAS",1,
"EWR","SAN",1,
"EWR","SEA",1,
"EWR","PDX",1,
"EWR","CLT",1,
"EWR","IAD",1,
"EWR","DFW",1,
"EWR","BNA",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","BZN",1,
"EWR","BOS",1,
"EWR","PHX",1,
"EWR","SJU",1,
"EWR","SRQ",1,
"EWR","STT",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","CLE",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","IAH",1,
"EWR","SAN",1,
"EWR","CLT",1,
"EWR","JAC",1,
"EWR","RDU",1,
"EWR","IAD",1,
"EWR","DFW",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","BOS",1,
"EWR","PHX",1,
"EWR","SRQ",1,
"EWR","STT",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","IAH",1,
"EWR","HNL",1,
"EWR","LAX",1,
"EWR","SFO",1,
"EWR","MCO",1,
"EWR","MIA",1,
"EWR","IAH",1,
"EWR","DEN",1,
"EWR","EGE",1,
"EWR","LAX",1,
"EWR","SFO",1,
"EWR","MCO",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","IAH",1,
"EWR","MTJ",1,
"EWR","DEN",1,
"EWR","SLC",1,
"EWR","CLT",1,
"EWR","RDU",1,
"EWR","DFW",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","BZN",1,
"EWR","BOS",1,
"EWR","AUS",1,
"EWR","SRQ",1,
"EWR","HDN",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","RIC",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","IAH",1,
"EWR","TPA",1,
"EWR","DEN",1,
"EWR","SLC",1,
"EWR","SEA",1,
"EWR","ORF",1,
"EWR","RDU",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","BZN",1,
"EWR","BOS",1,
"EWR","PHX",1,
"EWR","AUS",1,
"EWR","SRQ",1,
"EWR","HDN",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","RIC",1,
"EWR","LAX",1,
"EWR","SJU",1,
"EWR","SFO",1,
"EWR","LAX",1,
"EWR","SFO",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","IAH",1,
"EWR","TPA",1,
"EWR","DEN",1,
"EWR","SLC",1,
"EWR","LAS",1,
"EWR","SAN",1,
"EWR","SEA",1,
"EWR","CLT",1,
"EWR","IAD",1,
"EWR","BNA",1,
"EWR","FLL",1,
"EWR","BOS",1,
"EWR","PHX",1,
"EWR","SJU",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","IAH",1,
"EWR","SFO",1,
"EWR","SFO",1,
"EWR","IAH",1,
"EWR","LAX",1,
"EWR","SFO",1,
"EWR","LAX",1,
"EWR","MCO",1,
"EWR","BED",1,
"EWR","ORD",1,
"EWR","SFO",1,
"EWR","SFO",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","CLT",1,
"EWR","DFW",1,
"EWR","MIA",1,
"EWR","CLT",1,
"EWR","MIA",1,
"EWR","CLT",1,
"EWR","CLT",1,
"EWR","DFW",1,
"EWR","CVG",1,
"EWR","ORD",1,
"EWR","CLT",1,
"EWR","DTW",1,
"EWR","CVG",1,
"EWR","MSP",1,
"EWR","BWI",1,
"EWR","RDU",1,
"EWR","LAN",1,
"EWR","SFO",1,
"EWR","SEA",1,
"EWR","LAX",1,
"EWR","SFO",1,
"EWR","ALB",1,
"EWR","BUF",1,
"EWR","CMH",1,
"EWR","JAX",1,
"EWR","SYR",1,
"EWR","BMG",1,
"EWR","ORF",1,
"EWR","PVD",1,
"EWR","IAD",1,
"EWR","BNA",1,
"EWR","PQI",1,
"EWR","BTV",1,
"EWR","CHS",1,
"EWR","ROC",1,
"EWR","SAV",1,
"EWR","ORD",1,
"EWR","LNK",1,
"EWR","BMG",1,
"EWR","LAN",1,
"EWR","SLC",1,
"EWR","ATL",1,
"EWR","ATL",1,
"EWR","DTW",1,
"EWR","ATL",1,
"EWR","ATL",1,
"EWR","CLE",1,
"EWR","BUF",1,
"EWR","MIA",1,
"EWR","ORD",1,
"EWR","CMH",1,
"EWR","DEN",1,
"EWR","MSP",1,
"EWR","MKE",1,
"EWR","CLT",1,
"EWR","MEM",1,
"EWR","PHL",1,
"EWR","IAD",1,
"EWR","ATL",1,
"EWR","BOS",1,
"EWR","MDW",1,
"EWR","IAH",1,
"EWR","TPA",1,
"EWR","DEN",1,
"EWR","LAS",1,
"EWR","MYR",1,
"EWR","BNA",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","BOS",1,
"EWR","SJU",1,
"EWR","AUS",1,
"EWR","RSW",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","IAH",1,
"EWR","BNA",1,
"EWR","ATL",1,
"EWR","FLL",1,
"EWR","SJU",1,
"EWR","MCO",1,
"EWR","PBI",1,
"EWR","IAH",1,
"EWR","LAS",1,
"EWR","MYR",1,
"EWR","FLL",1,
